MÜNEVVER,“... Özdemir” (“Efsun” adlı albümün ünlü sanatçısı)
VALE,İskambilde oğlan; bacak
BELEN,Hatay’ın bir ilçesi
RENK,Cisimler tarafından yansılanan ışığın gözde oluşturduğu duyum.
DÜRÜM,Dürme; silindir biçiminde kıvırma
MÜNEVVER,Aydın
VALE,Otellerde görevli acemi ve genç eleman
BELEN,Dağ üzerindeki yüksek geçit; dik dağ yolu
RENK,(Mecazen) Nitelik.
KİNŞASA,Demokratik Kongo Cumhuriyeti’nin başkenti
ODEON,Antik Yunan’da müzisyenlerin konser verdiği basamaklı yer 
NERMİN,“... Yıldırım” (“Unutma Dersleri” adlı romanın yazarı)
DEVE,İri bir hayvan
SEFER,Kez; defa
EİRENE,Yunan mitolojisindeki barış tanrıçası
ETMEN,Faktör; amil
KONGRE,Çeşitli ülkelerden yöneticilerin; elçilerin; delegelerin katılmasıyla yapılan toplantı
İDEALİST,Ülkücü
NERM,Eski dilde yumuşak
ANİDEN,Ansızın; apansızın; birden; birdenbire
ATERİNA,Gümüş balığı.
RAMPA,Bir arazinin; bir karayolunun; bir demiryolu hattının yatay doğrultuya göre yokuş olan bölümü
REMMAL,Kum falı bakan
SUNA,Erkek ördek
STEPS,Basketbolda hatalı yürümeye verilen ad
HAYATVAR,Reha Erdem’in bir filmi
AKREP,“Ankara’nın Burcu ...” (Oya Tatlıbal romanı)
İPEKSİ,İpeğe benzer; ipek gibi
KETE,Külde pişen bir tür çörek
NADİDE,“... Hayat” (Çağan Irmak filmi).
SHURİKEN,Ninja yıldızı (silah)
OPERA,Sözlerinin bütünü veya çoğu şarkılı olarak söylenen müzikli tiyatro eseri
TİTİZ,Temizliğe aşırı düşkün olan kimse.
YÖNETİCİ,İdareci
ADİLANE,Adalete uygun bir biçimde; doğrulukla; hakça
AŞİKAR,Apaçık; belli
TETARİ,Kurbağa larvası; iribaş
YATALAK,Felç; sakatlık vb. bir sebeple yataktan kalkamayan kimse
ÖDEMİŞ,İzmir ilimizin bir ilçesi
ANEMİK,Kansız; kanı yetersiz olan.
AŞİYAN,Tevfik Fikret’in müzeye dönüştürülen evi
FAKAN,Fare kapanı; tuzak
AHESTE,“... çek kürekleri mehtap uyanmasın” (Yahya Kemal Beyatlı)
KİBAR,Davranış; düşünce; duygu bakımından ince; nazik olan kimse
KAMERA,Görüntülerin filme alınmasını sağlayan alet
ALAKA,İlgi.
ŞAHİKA,Doruk; zirve
ANTRE,Giriş; methal
ÜNLÜ,Ün salmış olan; şöhretli; meşhur
VEDA,Ayrılırken birbirine selam ve esenlik dileme
KADRAN,Saat; pusula vb. araçlarda; üzerinde yazı; rakam veya başka işaretler bulunan düzlem
MAİN,Eşkenar dörtgen
YELEKEN,Havası bol; temiz olan (yer); havadar; yeleç.
NAKARAT,Şarkıda veya türküde tekrarlanan bölüm
BENCİL,Yalnız kendini düşünen; egoist
DAVETİYE,Çağrı kâğıdı; okuntu
ELAM,Eski bir devlet
MİNEBAKİ,“Naftalin Kokulu Mektuplar” kitabının yazarı ve şairi
ATASAGUN,Eski Türklerde doktora verilen ad.
DENEME,Herhangi bir konuda yeni ve kişisel görüşlerle bezenmiş bir anlatım içinde sunulan düzyazı türü
AMELİYAT,Cerrahi operasyon
VİYANA,Avusturya’nın başkenti
MELAS,Şeker üretiminde; billurlaşan şeker alındıktan sonra kalan şekerli posa
SİREN,Taşıtlarda bulunan; tiz ses çıkaran aygıt.
DOMİNO,Maskeli balolarda giyilen kukuletalı uzun giysi
OKUR,Kari; okuyucusu
DEVEDE,“... kulak” (Bir bütüne göre ufak bir parça)
OYALAMA,Vakit kazanmak için aldatma
DEMODE,Modası geçmiş olan
MESUDİYE,Ordu iline bağlı bir ilçe
İBARE,Bir düşünceyi anlatan bir veya birkaç cümlelik söz
VELA,İnce; renkli; ipekli değerli kumaş
ETAP,Yarışın belirli uzaklığı kapsayan bölümlerinden her biri.
MEGARON,Ege bölgesinde; temeli taştan ve üstü kerpiç ile tahtadan yapılmış en eski ev tipi
ABECESEL,Alfabe sırasına göre dizilmiş; alfabetik
VEDA,Hinduların kutsal kitabı
AKER,Zeytinyağı tortusu
TESİR,Etki
ATASAGUN,Eski Türklerde kutsal sayılan hekim.
MAVİNOTA,Blues müziğine özel rengini veren ve doğal nota ile bemol arasında yer alan ses
GEDA,Dilenci
ACARA,Gürcistan’ın güneybatı kesiminde yer alan özerk cumhuriyet
NENE,Hawaii kazı
LUSTRİN,Parlak kumaş kullanılarak yapılmış ayakkabı.
ORTACA,Muğla’nın bir ilçesi
DUVAR,Yılmaz Güney’in bir filmi
KOBE,Japonya’nın Honşu Adası’nda bir şehir
FARİD,“... Farjad” (Keman virtüözü)
HONDURAS,Orta Amerika’da bir ülke
ORDU,Bir devletin silahlı kuvvelerinin tümü
LAVAŞ,Yufka inceliğinde açılmış uzun sade pide
İBİBİK,Çavuşkuşu; hüthüt
AKSİSEDA,Yankı.
ODYOLOJİ,İşitme işlevini tüm fiziksel; fizyolojik ve nörolojik öğeleriyle inceleyen tıp dalı
KRALİYET,Kral tarafından yönetilen devlet ve bu devletin toprağı; krallık
YABA,Dirgen; anadut
OTOLİT,İşitme taşı
İKİLEMEK,Yinelemek; tekrarlamak.
OKLOFOBİ,Kalabalık korkusu
KONİ,Mahrut
OLAY,Vaka
BİTİM,Nihayet; münteha
JEMAY,Renkli cam parçalarının yan yana ve üst üste getirilmesiyle yapılan kurşunsuz vitray
ATİK,Çevik.
MEMDUHÜN,“Üç Tekerlekli Bisiklet”; “Ağaçlar Ayakta Ölür”; “Zıkkımın Kökü” ve “Üç Arkadaş” adlı filmlerin unutulmaz yönetmeni
OMURGA,Belkemiği
İTİRAF,Zeki Demirkubuz’un bir filmi
ATİNA,Yunanistan başkenti
MONALİSA,Leonardo da Vinci’nin en ünlü tablosu
NURİİYEM,Unutulmaz bir ressamımız.
MASATOPU,Pingpong; masatenisi
NİHAN,“B. ... Eren” (“Kör Pencerede Uyuyan” adlı kitabıyla ‘Cevdet Kudret Edebiyat Ödülü’ alan yazar)
ACEMİ,Toy; çaylak
NİKİ,Tibor Dery’nin bir romanı
ANDON,Rize’de bir yayla
SAHTE,İmitasyon; taklit
MANAGUA,Nikaragua’nın başkenti
CAMUS,“Sisifos Söyleni” adlı kitabın yazarı
TAHİN,Öğütülmüş susamın koyu sıvı hâli
PİNOKYO,Carlo Collodi’nin ünlü çocuk romanı
NİNNİ,Küçük çocukları uyutmak için söylenen türkü.
ARSLAN,“Necdet ...” (“Bir Gün Ansızın” adlı kitabın şairi)
ANATOMİ,Beden yapısı; gövde yapısı.
KARAYAKA,Doğu Karadeniz kıyı bölgesinde yetişen; uzun kuyruklu; beyaz renkli koyun türü
AŞİNA,Bildik; tanıdık.
ADAM,Erkek kişi.
PAMUKAKİ,Beyaz iş işlemekte kullanılan bir tür parlak pamuk ipliği
LATA,Osmanlılarda ilmiyenin giydiği bir üstlük
PEDAL,Bir makinede; bir araçta ayak yardımıyla dönmeyi veya hareketi sağlayan düzen; ayaklık
İLETİŞİM,Haberleşme; bildirişim; komünikasyon.
TOYAKA,Bükerek germek için iki kat edilmiş bir ipin ucuna geçirilen tahta parçası
CODA,Bir bestenin sonuna konan bitiş bölümü
FİKRİYE,“Çankaya’nın Duvaksız Gelini ...” (Halil İbrahim Özcan’ın ünlü kitabı)
DENEME,Herhangi bir konuda yeni ve kişisel görüşlerle bezenmiş bir anlatım içinde sunulan düzyazı türü 
EREM,Bir işe gönlü olma; isteme; rıza
DENEME,Sınama; tecrübe
ASİL,Yüksek duyguyla yapılan
ÇENESİZ,Yerinde ve düzgün konuşmasını bilmeyen
İKİCİLİK,Düalizm.
HİÇİRİKİ,Japon müziğine özgü kısa ve çift kamışlı nefesli çalgı
OŞİK,Küçük köpek
DORUK,Zirve; şahika.
ASİTANE,İstanbul’un eski adlarından biri.
ŞIRA,Bazı meyve ve sebzelerin özü
PITPIT,Mayalı hamurdan yapılıp sacda pişirilen bir tür ekmek
ATMA,Dokumacılıkta; halıcılıkta çözgüler arasına gelen ip
YELE,Atın ensesindeki uzun kıllar
ÖZGE,“... Doğar” (“Sevimli Köpek Maya” adlı çocuk kitabının yazarı)
ORTAK,Hissedar; şerik
NESNE,Obje.
ESAS,Bir şeyin özünü oluşturan ana öğe; temel
ELEMENT,Kimyasal çözümlemeyle ayrıştırılmayan ya da bireşim yoluyla elde edilemeyen madde
SÖKE,Aydın’ın bir ilçesi
YERSİZ,Yerinde olmayan; uygusuz
İNGİN,Nezle; nevazil; dumağı
TERS,Bir şeyin aksi; karşıtı
BAKİ,“... Evkaralı” (“Elifname” adlı kitabın yazarı)
SOPRANO,Kadın veya çocuklarda en ince ses
İKİZLER,Bir burç
NİMET,Yiyecek içecek; özellikle ekmek
OTURAK,Alçak iskemle
TARZ,Stil; üslup.
TRİPOLİS,Denizli’nin Buldan ilçesinde antik bir kent
AYİN,Dinsel tören
EKER,Tohum ekme aracı; mibzer
PATARA,Antalya’nın Kaş ilçesinde antik bir kent.
TRAPEZUS,Trabzon ilinin antik dönemlerdeki adı
ENERJİ,Erke
DAHİ,Deha sahibi kimse; öke
KEYİF,Canlılık; tasasızlık; iç rahatlığı
İHTAR,Uyarı; ikaz
RANDA,Gemilerin mizana direğinin gerisindeki yelken
EJDERHA,Türlü biçimlerde tasarlanan korkunç bir masal canavarı
RİAYET,Uyma
SEVİ,Aşk
SADAKAT,İçten bağlılık.
KİŞİLİK,Şahsiyet
HOPA,Artvin’in bir ilçesi
RESİM,Güzel sanatların biri
ŞİKAYET,Sızlanma; yakınma.
TART,Kalıpta pişen bir tür meyveli pasta
HAKİKAT,Gerçek; asıl; doğru
DEFA,Kez; kere
BEDEN,Gövde; vücut
DRAMATİK,Sahne oyununa özgü olan.
TEHİR,Erteleme
ADALET,Hak ve hukuka uygunluk; türe
RAKET,Tenis; pinpon gibi oyunlarda topa vurmak için kullanılan araç
AKİDE,Şeker kaynatılarak yapılan; ağızda güç eriyen; kokulu bir tür şeker
LATİFECİ,Şakacı
SANIK,Suçlu olduğu sanılarak mahkemeye sevk edilmiş (kimse); maznun.
TAŞİZM,Lekecilik de denilen soyut resim anlayışı
AKUT,İlerlemiş; şiddetli; acil (hastalık)
KİTİN,Eklem bacaklıların ve kabukluların örteneğini oluşturan; dayanıklı ve esnek organik madde
HAZİN,Acıklı; üzüntü veren; dokunaklı; hüzünlü
NAFAKA,Geçimlik
ETALON,Ağırlık ve uzunluk ölçüleri için kabul edilmiş kanunî ölçü modeli
TAVHANE,İçinde bitki yetiştirilen sobalı camlık; limonluk; sera
AKSAMA,Hafif topallama
İTKİ,Bir işi yapmak; harekete geçmek için duyulan ve bireyin engelleyemeyeceği kadar güçlü istek
MİNİMİNİ,Küçücük.
BAĞLANTI,Yapılacak işle ilgili sözlü veya yazılı anlaşma; angajman
ACEM,İranlı
LEZEZ,(Tarihte) Yeniçerilere verilen üç aylık maaşın dördüncü bölümü
TÜLİN,“... Dursun” (“Yılgın” adlı kitabın yazarı)
BEKLENTİ,Gerçekleşmesi beklenen şey
AKRAN,Yaşça denk olan; yaşıt
ATİLLA,“... Birkiye” (Yazar)
REİS,Küçük tekne kaptanı
ACAR,Yeni
NEZİR,Adak
MELİKE,“... Melis” (“Tanrı’nın Islak Kadınları” adlı romanın ünlü yazarı)
NİNNİ,Bebeklerin uyumasına yardımcı olmak için söylenen türkü
ARGO,“Operasyon: ...” (Ben Affleck’in ödüllü filmi)
SERCAN,“... Gördüm” (“Aşk-ı Hayal” adlı romanın ünlü yazarı)
TRANSFER,Bir takıma bağlı bir oyuncunun; belirli kurallara uygun olarak bir başka takıma geçmesi; takım değiştirme.
ELEME,Çeyrek sona katılacak sporcu ve takımları ayırmak için düzenlenen seçme yarışı
ARTABEL,Gümüşhane’nin Torul ilçesinde; tabiatı koruma parkı kapsamına alınan 18 krater gölünün ortak adı
İLAN,Duyuru.
TINI,Çeşitli müzik aletlerinin verdiği sesleri birbirinden ayırt etmeyi sağlayan ses özelliği
KILIÇ,“At binenin; ... kuşananın” (Atasözü)
EVİN,Buğday tanesinin olgunlaşmış içi; özü; habbe
YANLIŞ,Yanılgı; hata.
ANLAMAK,Bir şeyin ne demek olduğunu; neye işaret ettiğini kavramak.
CAZBANT,Caz müziği çalan orkestra
ASETAT,Asetik asidin tuzu veya esteri.
KUPES,İzmaritgillerden; ılıman denizlerde yaşayan bir balık
İMİTATOR,Taklitçi
MURAKABE,Tasavvufta Tanrı’ya bağlanarak çile doldurma
AYARTMAK,Birini; çalıştığı yerden ayırıp başkasının yanında çalışmaya kandırmak
KİMERA,Genetik olarak farklı olan hücrelerin aynı vücutta bulunmaları durumu
UMUMİYET,Genellik
PİRİFANİ,İhtiyar kimse
ETAN,Doymuş hidrokarbon sınıfından; gaz halinde; doğal gazda bol bulunan bileşik
SOBA,İçinde kömür; odun veya gaz yakılan; elektrikle de çalıştırılabilen ısınma aracı
ÜREMEK,(Canlı için) Doğup çoğalmak.
DARDANEL,Çanakkale Boğazı’nın Batı dillerindeki adı
AYARLAMA,“Saatleri ... Enstitüsü” (Ahmet Hamdi Tanpınar yapıtı)
PRİMAT,Maymun
NAFİA,Bayındırlık işleri
DARPHANE,Madenî para basılan yer
RAKİK,Merhametli; yufka yürekli
DRAMATİK,(Mecazen) Acıklı
ALMANCA,Alman dili
LAFLAMAK,Konuşmak; sohbet etmek.
NAÇAR,Biçare; çaresiz
HAMARAT,Ev işlerinde çok çalışan ve becerikli kadın
SAKİN,Bir yerde oturan
SEÇENEK,Alternatif.
KASİS,Karayolunda oluşmuş çukurlar ve tümsekler
LAHİKA,Eski dilde ek
AÇAR,Aperitif
ARABAN,Gaziantep ilimize bağlı ilçelerden biri
RUTUBET,Maddenin içerdiği su miktarı.
KİKİRİK,Zayıf; ince; uzun boylu kimse.
AMAL,İşler; işlemler 
DAKİK,Düzenli işleyen
SERİ,Herhangi bakımdan bir bütün oluşturan şeylerin tümü; dizi
KEMER,Etek; pantolon vb.nin bele gelen bölümü
METELİK,(Mecazen) Çok az para.
BANADURA,Güney ve Güneydoğu Anadolu’da halk arasında domatese verilen ad
RANA,“... Cabbar” (Tiyatro ve sinema sanatçısı)
AKSE,Hastalık nöbeti
MEHTAP,“... Meral” (“Kedi Mevsimi” adlı kitabın şairi; müzik sanatçısı).
HALK,Folk
SEVTAP,“... Kaya Nurgönül” (“Mavi İstila” adlı kitabın şairi).
YASTAĞAÇ,Üstünde hamur açılan; yemek yenilen tahta
PARMESAN,Kaymağı alınmış inek sütünden yapılmış; sert; sarı renkte ve hafif mayhoş tatta bir tür İtalyan peyniri
ARSİN,Trabzon’un bir ilçesi
MATE,Paraguay çayı
EKSİ,Artı karşıtı
VESİLE,Sebep; bahane
KANKA,Kardeş kadar yakın olan kimse.
YAPIMEVİ,İmalathane
TEMRE,Bir çeşit deri hastalığı
SİRKEN,Yabani ıspanak
ANANAS,Tropikal bir meyve
NİDA,Ünlem.
GÖZETMEK,Korumak; bakmak; özen göstermek; himaye etmek
FİTİL,Elli kâğıtla oynanan ve en az sayısı olanın kazanması kuralına dayanan bir iskambil oyunu
İŞTAH,Yemek yeme isteği
MAKTUL,“Hoşçakal Anne” ve “Mor Hırka” romanlarının ünlü yazarı Fatma Çetin Kabadayı’nın bir romanı.
GİRİŞİM,Bir işe girişme; teşebbüs
ÇOTRA,Ağaçtan yapılmış küçük su kabı
ZAMK,Bir çeşit yapıştırıcı
KALİNOS,Levreğe benzer bir balık.
ADALET,“... Ağaoğlu” (‘Dert Dinleme Uzmanı’ adlı romanın ünlü yazarı)
KISKAÇ,“... / Yıldız Suikastı” (Ahmet Küçükkerniç’in ünlü romanı)
ETİKET,Toplum içindeki davranışlarda izlenecek yol
KATAR,Bir arada giden veya uçan hayvan dizisi.
NAKARAT,Şarkıda yinelenen bölüm
ALIM,Çekicilik; cazibe; albeni
KESİT,Bir şey enlemesine veya boylamasına kesildiğinde ortaya çıkan yüzey
AFET,Doğa olaylarının sebep olduğu yıkım
AKSATA,Alışveriş; ahzüita
KAÇMAK,Firar etmek.
BORANİ,Pirinçli; yumurtalı; yoğurtlu ıspanak vb. sebze yemeği
TARTAR,Suda eriyen; alkol ve eterde erimeyen; asit tadında beyaz bir tuz
ARKA,Geri; art; peş.
BAYATİ,Klasik Türk müziğinde uşşak dörtlüsüne buselik beşlisi katılmasıyla yapılmış eski bir makam
RATE,Yaşlı; verimsiz; geçimsiz (kimse)
BABALIK,Üvey baba
ÇAYIR,Üzerinde gür ot biten düz ve nemli yer
GELİBOLU,Çanakkale ilimizdeki yarımada
REZE,İnce talaş
BIRAKMA,“Beni Sensiz ...” (Rüya Tokgöz’ün ünlü kitabı)
CARA,Bakırdan yapılan; on iki veya on üç litrelik zeytinyağı ölçeği
VARİS,Toplardamar genişlemesi; ordubozan
İZİN,Müsaade.
LAZIM,Gerek; gerekli
İLERİCİ,İlerlemeden yana olan; ileri düzeydeki toplumsal ve siyasi gelişmeleri benimsemiş olan (düşünce; kimse vb.)
OTOKAR,Toplu geziler için yapılmış büyük otobüs
UMMAN,Okyanus
MELİKE,“... Melis” (“Tanrı’nın Islak Kadınları”nın yazarı)
KİRPİ,Sırtı dikenlerle kaplı memeli hayvan
CANDAN,“... Erçetin” (Müzik sanatçısı)
KARAMELA,Eritilmiş ve birazı yakılmış şekerle yapılan şekerleme
ACİLEN,İvedilikle; çabucak; hemencecik
FERDA,“... Yalçın” (“Eftelyam Deniz Yoksunu”nun yazarı)
CİNS,Tür; çeşit.
ARACI,Üretici ile tüketici arasında alım satım konusunda bağlantı kuran ve bundan kazanç sağlayan kimse
DOLUNAY,Ayın on dördü; bedir
ATAK,Düşüncesizce her işe atılan; cüretkâr
YENİCE,Çanakkale iline bağlı ilçelerden biri
ITIR,Güzel kokulu bir çiçek.
NİKAH,Bir erkekle bir kadının evlilik birliği kurmasını sağlayacak yasal işlem; evlilik akdi
YONCA,“... Şahin” (“Sen Aklıma Gelince” adlı kitabın şairi; şarkı sözü yazarı; besteci; şarkıcı)
ŞAHİN,“Vural ...” (“Dileniyorum” adlı kitabın şairi; şarkı sözü yazarı; besteci)
OTLAK,Mera
İTİYAT,Alışkanlık
KANO,Kürekle yürütülen dar; uzun; hafif tekne 
İNŞAAT,Yapımı süren bina
CAKA,Fiyaka; çalım
MANİTA,(Argoda) Sevgili.
MALA,Harç alıp sürmeye yarayan; çoğu üçgen biçiminde; yassı; demirden; üstten tahta saplı sıvama aracı
İTİBARİ,Saymaca; fiktif
SELATİN,Eski dilde sultanlar.
DENİZ,Derya; bahir
ESEF,Acınma; yerime
NEVALE,Gereken yiyecek ve içecek şeyler; azık
DENEK,Üzerinde deney yapılan canlı veya şey
ATİK,Çevik
BELÇİKA,Avrupa’da bir devlet
MEŞE,Bir orman ağacı
ALLAME,Derin ve çok bilgisi olan kimse
ESNEMEK,Uykulu; sıkıntılı veya yorgunluk duyulan bir anda ağzı genişçe açarak soluk alıp vermek.
BERGAMA,İzmir’in bir ilçesi
LALE,Meyve koparmak için ucuna üçlü veya dörtlü bir çatal geçirilmiş sırık
LOKMA,Ağza bir defada alınıp götürülen yiyecek parçası; sokum
KAYRAN,Orman içinde geniş ve çıplak alan; düzlük
KESİM,Pazarlık; anlaşma
ESENLİK,Sağlık; sıhhat; afiyet
DİLİM,Bir bütünden kesilmiş veya ayrılmış ince; yassı parça 
İSİLİK,Terlemekten veya sıcaktan ötürü vücutta meydana gelen küçük pembe kabartılar
TATAR,Kalın açılan yufka
MERAK,Bir şeyi anlamak veya öğrenmek için duyulan istek.
DİLEK,İstek; rica; murat
LİMİTET,Bir şirket türü
DIŞARI,İçeri karşıtı
NARA,Haykırma; bağırma.
KAZA,İlçe; kaymakamlık
MEHİL,Bir işin tamamlanması için tanınan ek süre; önel
ATEŞ,“... düştüğü yeri yakar” (Atasözü)
EFKAR,Tasa; kaygı
PRES,Mengene; cendere.
GAMOFOBİ,Evlilik korkusu
ELEMENT,Kimyasal yöntemlerle ayrıştırılamayan veya bileşim yoluyla elde edilemeyen madde
ŞAİRE,Kadın şair.
URAL,“Nursen ...” (“Su Kırığı” adlı kitabın şairi)
KARABELA,Başrollerinde Cengiz Bozkurt ile Seda Bakan’ın oynadığı komedi filmi
ALENİYET,Açık olma durumu; açıklık.
ASALAK,Parazit; tufeyli
AHEN,Eski dilde demir
BETİ,Resim ve heykel sanatlarında varlıkların biçimi
AKİLANE,Akılıca
KANAKANA,Kanıncaya kadar; doya doya; içine çeke çeke
ÇİNE,Aydın’ın bir ilçesi.
KINAKINA,Kökboyasıgillerden; anayurdu Güney Amerika olan; Hindistan ve Endonezya’da da yetiştirilen; kabuğundan kinin çıkarılan bir ağaç
KAKINÇ,Öfke; kızgınlık
AİLE,En küçük toplumsal birim.
GÖZTEPE,Ülkemize Avrupa’daki ilk sportif başarıları getiren; İzmir’in ünlü spor kulübü
İNAK,Dogma; nas
İKEBANA,Japonlara özgü çiçek düzenleme sanatı
MALİKANE,Geniş bir alana kurulmuş; büyük ve gösterişli ev
HİLEKAR,R. Gaye Önel’in ünlü romanı.
NİKAH,Evlilik akdi
ÇAMELİ,Denizli’nin bir ilçesi
KABİL,Afganistan’ın başkenti
LAKE,Lak ile cilalanmış
PARS,Leopar
ASMA,Üzüm veren bitki
FENER,Tepesinden kulplu kahveci tepsisi; askı
ETİKET,Toplum içindeki davranışlarda izlenecek yol; teşrifat
NİCE,Uzun süreden beri
NİCE,Fransa’da bir şehir
TERANE,(Mecazen) Çok tekrarlandığından usanç verici bir durum alan söz
PARAKETE,Geminin saatteki hızını anlamak için kullanılan araç
TİNER,Boyanın yoğunluğunu azaltmak için kullanılan terebentin gibi sıvı inceltici
TEKEL,Monopol; inhisar.
ESAS,Bir şeyin özünü oluşturan ana öge; temel
NEMLİ,Az ıslak; rutubetli
İMREN,Gıpta
SEKOYA,Kozalaklıların porsukgiller familyasından; Kaliforniya’da yetişen; 100-130 m boyunda; büyük bir orman ağacı
STAR,Yıldız
ESİNTİ,Belli belirsiz hissedilen hafif yel; nefha
VALS,Bir salon dansı
RETİNA,(Gözdeki) Ağ tabaka.
LAHİT,Duvarları taş veya tuğladan; üstü taş bir kapakla örtülü mezar.
ETİK,Ahlaki
NEBAT,Bitki.
ÖNERME,Kaziye.
AZRAAKIN,“Çilek” adlı filmin ünlü aktrisi.
LİBYA,Afrika’da bir ülke.
KAMARA,Gemilerde oda.
MAİNE,Amerika Birleşik Devletleri’ni meydana getiren eyaletlerden biri
NAİL,Ulaşmış; başarmış; kazanmış
AĞLAMA,Gözyaşı dökme.
ŞİRPENÇE,Kızılyara; kan çıbanı
İNME,Felç
YANKI,Aksiseda; akis; eko
ŞÖVALYE,Derebeylik düzeninde soyluluk unvanlarının en alt basamağı
ÇAMLICA,İnce donanma sınıfından eski Türk gemi türlerinden biri
ETEK,Bir kadın giysisi
İNAK,Nas; dogma.
BULAŞIK,Yiyecek veya içecekle kirletilmiş mutfak eşyası veya kap kacak.
TİFLİS,Gürcistan’ın başkenti
MEVTA,Ölü; ölmüş kimse
TEVEK,Kavun; karpuz vb. bitkilerin sürgünü veya dalı
ANİRA,Japon folklorunda saatleri düzenleyen on iki cinden biri
ANAR,Sosyolojide bir kabilenin bölündüğü iki veya daha çok parçadan her biri
ANEMİK,(Tıpta) Kansız.
İÇERİK,Muhteva.
DENEMEK,Sınamak; tecrübe etmek
DÜRÜST,Sözünde ve davranışlarında doğruluktan ayrılmayan; doğru; onurlu
YATALAK,İnme veya sakatlık gibi bir sebeple yataktan kalkamayan (kimse).
ARUSEK,Bezekçilikte kullanılan; çok parlak; yeşil ve pembe menevişli bir tür sedef
HAKİMANE,Buyururcasına; hükmedercesine.
ANABAS,Sığ sulardaki çalılıkların dibinde yaşayan tırmanıcı küçük balık
